#SampleID	BarcodeSequence	LinkerPrimerSequence	Description	AvgSpotLen	BioSample	Experiment	Library_Name	MBases	MBytes	Run	SRA_Sample	Sample_Name	collection_date	Assay_Type	BioProject	BioSampleModel	Consent	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study	env_biome	env_feature	env_material	geo_loc_name	host	lat_lon	SEASON
771				423	SAMN07280357	SRX2960851	201	99	60	SRR5761022	SRS2317715	TZ_HADZA_771	25-Jul-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
777				416	SAMN07280360	SRX2960852	204	9	5	SRR5761021	SRS2317716	TZ_HADZA_777	25-Jul-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
775				435	SAMN07280359	SRX2960853	203	9	5	SRR5761020	SRS2317717	TZ_HADZA_775	25-Jul-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
770				430	SAMN07280356	SRX2960854	200	8	5	SRR5761019	SRS2317718	TZ_HADZA_770	25-Jul-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
758				428	SAMN07280355	SRX2960855	199	10	6	SRR5761018	SRS2317719	TZ_HADZA_758	25-Jul-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
754				437	SAMN07280352	SRX2960856	196	11	6	SRR5761017	SRS2317720	TZ_HADZA_754	25-Jul-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
752				430	SAMN07280351	SRX2960857	195	11	7	SRR5761016	SRS2317721	TZ_HADZA_752	25-Jul-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
756				422	SAMN07280354	SRX2960858	198	9	5	SRR5761015	SRS2317722	TZ_HADZA_756	25-Jul-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
755				439	SAMN07280353	SRX2960859	197	11	6	SRR5761014	SRS2317723	TZ_HADZA_755	25-Jul-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
751				420	SAMN07280350	SRX2960862	194	10	6	SRR5761011	SRS2317726	TZ_HADZA_751	25-Jul-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
750				441	SAMN07280349	SRX2960863	193	10	6	SRR5761010	SRS2317727	TZ_HADZA_750	25-Jul-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
798				429	SAMN07280374	SRX2960721	218	9	5	SRR5761152	SRS2317585	TZ_HADZA_798	10-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
801				434	SAMN07280375	SRX2960718	219	9	5	SRR5761155	SRS2317582	TZ_HADZA_801	11-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
804				441	SAMN07280376	SRX2960719	220	9	5	SRR5761154	SRS2317583	TZ_HADZA_804	11-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
817				416	SAMN07280384	SRX2960672	228	8	5	SRR5761201	SRS2317536	TZ_HADZA_817	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
816				424	SAMN07280383	SRX2960673	227	7	4	SRR5761200	SRS2317537	TZ_HADZA_816	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
815				424	SAMN07280382	SRX2960674	226	8	4	SRR5761199	SRS2317538	TZ_HADZA_815	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
814				421	SAMN07280381	SRX2960675	225	10	6	SRR5761198	SRS2317539	TZ_HADZA_814	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
811				437	SAMN07280380	SRX2960676	224	8	5	SRR5761197	SRS2317540	TZ_HADZA_811	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
1283				435	SAMN07280379	SRX2960677	223	14	8	SRR5761196	SRS2317541	TZ_HADZA_1283	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
808				424	SAMN07280378	SRX2960678	222	7	4	SRR5761195	SRS2317542	TZ_HADZA_808	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
807				432	SAMN07280377	SRX2960679	221	8	5	SRR5761194	SRS2317543	TZ_HADZA_807	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
819				424	SAMN07280386	SRX2960680	230	8	4	SRR5761193	SRS2317544	TZ_HADZA_819	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
818				424	SAMN07280385	SRX2960681	229	7	4	SRR5761192	SRS2317545	TZ_HADZA_818	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
849				429	SAMN07280409	SRX2960768	253	8	5	SRR5761105	SRS2317632	TZ_HADZA_849	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
850				433	SAMN07280410	SRX2960769	254	9	5	SRR5761104	SRS2317633	TZ_HADZA_850	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
845				439	SAMN07280407	SRX2960770	251	7	4	SRR5761103	SRS2317634	TZ_HADZA_845	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
848				419	SAMN07280408	SRX2960771	252	7	4	SRR5761102	SRS2317635	TZ_HADZA_848	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
851				417	SAMN07280411	SRX2960774	255	6	4	SRR5761099	SRS2317637	TZ_HADZA_851	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
852				424	SAMN07280412	SRX2960775	256	8	5	SRR5761098	SRS2317638	TZ_HADZA_852	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
835				429	SAMN07280398	SRX2960894	242	6	4	SRR5760979	SRS2317758	TZ_HADZA_835	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
837				439	SAMN07280400	SRX2960896	244	8	5	SRR5760977	SRS2317759	TZ_HADZA_837	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
834				421	SAMN07280397	SRX2960895	241	7	4	SRR5760978	SRS2317760	TZ_HADZA_834	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
836				425	SAMN07280399	SRX2960897	243	8	5	SRR5760976	SRS2317761	TZ_HADZA_836	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
839				432	SAMN07280402	SRX2960898	246	8	5	SRR5760975	SRS2317762	TZ_HADZA_839	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
838				439	SAMN07280401	SRX2960899	245	8	5	SRR5760974	SRS2317763	TZ_HADZA_838	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
842				435	SAMN07280404	SRX2960900	248	9	5	SRR5760973	SRS2317764	TZ_HADZA_842	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
841				436	SAMN07280403	SRX2960901	247	8	4	SRR5760972	SRS2317765	TZ_HADZA_841	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
844				436	SAMN07280406	SRX2960902	250	7	4	SRR5760971	SRS2317766	TZ_HADZA_844	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
843				410	SAMN07280405	SRX2960903	249	7	4	SRR5760970	SRS2317767	TZ_HADZA_843	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
832				436	SAMN07280395	SRX2960938	239	7	4	SRR5760935	SRS2317802	TZ_HADZA_832	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
833				435	SAMN07280396	SRX2960939	240	7	4	SRR5760934	SRS2317803	TZ_HADZA_833	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
820				423	SAMN07280387	SRX2960940	231	8	5	SRR5760933	SRS2317804	TZ_HADZA_820	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
821				432	SAMN07280388	SRX2960941	232	9	5	SRR5760932	SRS2317805	TZ_HADZA_821	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
826				424	SAMN07280390	SRX2960943	234	9	5	SRR5760930	SRS2317806	TZ_HADZA_826	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
822				432	SAMN07280389	SRX2960942	233	8	4	SRR5760931	SRS2317807	TZ_HADZA_822	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
828				429	SAMN07280391	SRX2960944	235	7	4	SRR5760929	SRS2317808	TZ_HADZA_828	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
829				428	SAMN07280392	SRX2960945	236	9	5	SRR5760928	SRS2317809	TZ_HADZA_829	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
830				429	SAMN07280393	SRX2960946	237	8	5	SRR5760927	SRS2317810	TZ_HADZA_830	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
831				431	SAMN07280394	SRX2960947	238	8	5	SRR5760926	SRS2317811	TZ_HADZA_831	12-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
876				421	SAMN07280426	SRX2960738	270	9	5	SRR5761135	SRS2317601	TZ_HADZA_876	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
875				429	SAMN07280425	SRX2960739	269	9	5	SRR5761134	SRS2317603	TZ_HADZA_875	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
864				417	SAMN07280420	SRX2960740	264	9	5	SRR5761133	SRS2317604	TZ_HADZA_864	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
862				426	SAMN07280418	SRX2960742	262	9	5	SRR5761131	SRS2317605	TZ_HADZA_862	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
863				439	SAMN07280419	SRX2960741	263	10	6	SRR5761132	SRS2317606	TZ_HADZA_863	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
861				425	SAMN07280417	SRX2960743	261	8	5	SRR5761130	SRS2317607	TZ_HADZA_861	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
873				435	SAMN07280424	SRX2960744	268	7	4	SRR5761129	SRS2317608	TZ_HADZA_873	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
869				435	SAMN07280423	SRX2960745	267	7	4	SRR5761128	SRS2317609	TZ_HADZA_869	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
868				420	SAMN07280422	SRX2960746	266	6	3	SRR5761127	SRS2317610	TZ_HADZA_868	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
867				432	SAMN07280421	SRX2960747	265	10	5	SRR5761126	SRS2317611	TZ_HADZA_867	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
857				438	SAMN07280413	SRX2960772	257	7	4	SRR5761101	SRS2317636	TZ_HADZA_857	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
858				427	SAMN07280414	SRX2960773	258	6	3	SRR5761100	SRS2317639	TZ_HADZA_858	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
859				425	SAMN07280415	SRX2960776	259	7	4	SRR5761097	SRS2317640	TZ_HADZA_859	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
860				428	SAMN07280416	SRX2960777	260	7	4	SRR5761096	SRS2317641	TZ_HADZA_860	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3248				418	SAMN07280442	SRX2960948	286	10	6	SRR5760925	SRS2317812	TZ_HADZA_3248	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3247				425	SAMN07280441	SRX2960949	285	13	8	SRR5760924	SRS2317813	TZ_HADZA_3247	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3255				444	SAMN07280444	SRX2960950	288	15	9	SRR5760923	SRS2317814	TZ_HADZA_3255	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3249				437	SAMN07280443	SRX2960951	287	13	8	SRR5760922	SRS2317815	TZ_HADZA_3249	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
3244				428	SAMN07280438	SRX2960952	282	12	8	SRR5760921	SRS2317816	TZ_HADZA_3244	14-Aug-14	AMPLICON	PRJNA392012	MIMARKS.survey	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	6/27/17	human gut metagenome	ILLUMINA	8/25/17	SRP110600	human-associated habitat	human-associated habitat	feces	Tanzania	Homo sapiens	3.55 S 34.58 E	DRY
